Game,Genre,metascore,userscore,id
Pro Cycling Manager Season 2012: Le Tour de France,Sports,68.0,73.0,2506
Pro Cycling Manager Season 2013: Le Tour de France - 100th Edition,Alternative,65.0,75.0,2507
Pro Cycling Manager Season 2014: Le Tour de France,Sports,67.0,65.0,2508
Pro Cycling Manager Season 2015,Sports,66.0,68.0,2509
Pro Evolution Soccer 2011 3D,Sports,73.0,69.0,2510
Pro Evolution Soccer 2012,Sports,77.0,65.0,2511
Pro Evolution Soccer 2012 3D,Sports,73.0,76.0,2512
Pro Evolution Soccer 2013,Sports,80.0,69.0,2513
Pro Evolution Soccer 2014,Sports,74.0,44.0,2514
Pro Evolution Soccer 2015,Action,81.0,65.0,2515
Pro Evolution Soccer 2016,Sports,82.66666666666667,58.333333333333336,2516
Pro Evolution Soccer 2017,Sports,80.33333333333333,56.0,2517
Pro Evolution Soccer 2018,Sports,82.0,68.66666666666667,2518
Pro Evolution Soccer 2019,Sports,80.33333333333333,63.666666666666664,2519
Professor Layton VS Phoenix Wright Ace Attorney,General,79.0,83.0,2520
Professor Layton and the Azran Legacy,General,81.0,81.0,2521
Professor Layton and the Miracle Mask,Puzzle,82.0,81.0,2522
Project CARS,Driving,82.33333333333333,65.0,2523
Project CARS 2,Racing,83.33333333333333,62.666666666666664,2524
Project Highrise,Strategy,73.0,73.0,2525
Project Root,Action,41.5,53.0,2526
Project Spark,General,73.0,69.0,2527
Project Warlock,Action,78.0,87.0,2528
Project X Zone,Strategy,70.0,74.0,2529
Project X Zone 2,Strategy,73.0,76.0,2530
Proteus,Adventure,78.5,59.0,2531
Prototype 2,Action Adventure,76.0,64.0,2532
Psycho-Pass: Mandatory Happiness,Adventure,68.0,70.0,2533
Psychonauts in The Rhombus of Ruin,Action,71.0,66.0,2534
Puddle,Miscellaneous,73.5,63.5,2535
Pulse,General,57.0,51.0,2536
Punch Club,Sports,73.0,71.0,2537
Punch Line,Action,65.0,46.0,2538
Pure Chess,Miscellaneous,61.0,69.0,2539
Pure Farming 2018,Simulation,70.0,69.33333333333333,2540
Pure Hold 'Em,Miscellaneous,73.0,47.0,2541
Pure Pool,Alternative,71.5,75.0,2542
Push Me Pull You,Sports,75.0,66.0,2543
Pushmo,Miscellaneous,90.0,83.0,2544
Pushmo World,Miscellaneous,80.0,80.0,2545
Putty Squad,Action,38.0,30.0,2546
Puyo Puyo Tetris,Puzzle,82.0,77.5,2547
Puzzle & Dragons Z + Puzzle & Dragons: Super Mario Bros. Edition,Miscellaneous,73.0,75.0,2548
Puzzle Agent 2,Miscellaneous,63.0,69.0,2549
Pyramids,Miscellaneous,60.0,60.0,2550
Pyre,Role-Playing,83.5,78.0,2551
Q*bert: Rebooted,Action,44.0,50.0,2552
Q*bert: Rebooted: The XBOX One @!#?@! Edition,Action,56.0,61.0,2553
Q.U.B.E.,Miscellaneous,69.0,75.0,2554
Q.U.B.E. 2,Action,74.5,72.0,2555
Q.U.B.E. Director's Cut,Puzzle,73.33333333333333,65.66666666666667,2556
Quadrilateral Cowboy,Simulation,81.0,72.0,2557
Quantum Break,General,71.5,62.0,2558
Quantum Conundrum,Miscellaneous,77.0,73.0,2559
Quarantine Circular,Adventure,73.0,71.0,2560
Quell Memento,Miscellaneous,82.0,76.0,2561
Quest for Infamy,Adventure,63.0,74.0,2562
R-Type Dimensions EX,Miscellaneous,81.0,78.0,2563
R.I.P.D. The Game,Action,26.0,15.0,2564
RIDE,Driving,62.666666666666664,55.333333333333336,2565
RIDE 3,Racing,74.0,80.0,2566
RIGS: Mechanized Combat League,Simulation,78.0,76.0,2567
RIVE,Action,74.0,67.0,2568
RIVE: Ultimate Edition,Action,82.0,75.0,2569
RONIN,Strategy,70.0,77.0,2570
RPG Maker Fes,Role-Playing,64.0,57.0,2571
RUSH,Miscellaneous,77.0,75.0,2572
RWBY: Grimm Eclipse,Action,57.0,70.0,2573
Rabbids Invasion,Action,53.0,60.0,2574
Rabbids Land,Miscellaneous,52.0,53.0,2575
Rabbids Travel in Time 3D,Action,55.0,62.0,2576
Rabi-Ribi,Action,80.0,77.0,2577
Race the Sun,Action,77.5,67.0,2578
Rack N Ruin,Fantasy,59.0,66.0,2579
Rad Rodgers,Action,68.66666666666667,71.0,2580
Radiant Historia: Perfect Chronology,Role-Playing,85.0,86.0,2581
Rage,Action,79.0,53.0,2582
Raging Justice,Action,62.0,57.0,2583
Ragnarok Odyssey,Role-Playing,66.0,78.0,2584
Raid: World War II,Action Adventure,46.0,48.0,2585
Raiden V,Action,75.0,78.0,2586
Raiden V: Director's Cut,Action,73.0,67.0,2587
Raiders of the Broken Planet,Strategy,61.5,54.0,2588
Railway Empire,Simulation,75.5,67.5,2589
Railworks 3: Train Simulator 2012,Simulation,67.0,64.0,2590
Rain World,Action,62.5,72.0,2591
Rainbow Moon,Role-Playing,70.0,63.5,2592
Rainbow Skies,Role-Playing,64.0,55.0,2593
Rakuen,Adventure,84.0,83.0,2594
Rambo: The Video Game,Action,34.0,16.0,2595
Randal's Monday,Adventure,57.0,67.0,2596
Randall,Action,38.0,21.0,2597
Rare Replay,Miscellaneous,84.0,80.0,2598
Ratchet & Clank,Action,85.0,86.0,2599
Ratchet & Clank Collection,Miscellaneous,76.0,79.0,2600
Ravaged,Action,64.0,56.0,2601
Raven's Cry,Historic,27.0,33.0,2602
Raw Data,Action,87.0,66.0,2603
Ray Gigant,Role-Playing,72.0,81.0,2604
Rayman 3D,Action,61.0,64.0,2605
Rayman Legends,Action,89.66666666666667,85.33333333333333,2606
Rayman Legends: Definitive Edition,Action,84.0,83.0,2607
Rayman Origins,Action Adventure,81.66666666666667,77.0,2608
ReCore,Action Adventure,60.5,64.0,2609
Read Only Memories,General,80.0,43.0,2610
Real Boxing,Sports,69.0,68.0,2611
Reality Fighters,Action,54.0,38.0,2612
Realms of Ancient War,Action Adventure,39.0,47.0,2613
Realpolitiks,Strategy,52.0,62.0,2614
Rebel Galaxy,Action,75.0,77.0,2615
Red Dead Redemption 2,Action Adventure,97.0,76.5,2616
Red Faction: Armageddon,Action,75.0,67.0,2617
Red Faction: Guerrilla Re-Mars-tered,Action,70.0,50.666666666666664,2618
Red Goddess: Inner World,Adventure,51.0,70.5,2619
Red Orchestra 2: Heroes of Stalingrad,Action,76.0,73.0,2620
Redeemer,Action Adventure,64.0,74.0,2621
Redout,General,79.33333333333333,78.33333333333333,2622
Redshirt,Simulation,62.0,54.0,2623
Regalia: Of Men and Monarchs,Role-Playing,73.0,78.0,2624
Regalia: Of Men and Monarchs - Royal Edition,Strategy,71.0,55.5,2625
Regular Show: Mordecai and Rigby in 8-Bit Land,Action Adventure,48.0,66.0,2626
Reigns,Simulation,77.0,75.0,2627
Reigns: Her Majesty,Simulation,81.0,69.0,2628
Rekoil,Action,32.0,22.0,2629
Remember Me,Action Adventure,65.0,74.0,2630
Rememoried,Adventure,65.0,60.0,2631
Remothered: Tormented Fathers,Action Adventure,73.33333333333333,81.66666666666667,2632
Renegade Ops,Action,76.0,75.0,2633
Renowned Explorers: International Society,Strategy,72.0,64.0,2634
Republique,Action Adventure,72.0,59.0,2635
Republique: Episode 1 - Exordium,Action Adventure,77.0,75.0,2636
Reservoir Dogs: Bloody Days,Action,45.0,57.0,2637
Resident Evil 0: HD Remaster,Action Adventure,69.0,77.33333333333333,2638
Resident Evil 2,Action Adventure,90.66666666666667,87.0,2639
Resident Evil 4,Action Adventure,79.0,81.0,2640
Resident Evil 4: Ultimate HD Edition,Action Adventure,79.0,81.0,2641
Resident Evil 5,Action Adventure,72.0,73.5,2642
Resident Evil 6,Action Adventure,64.0,63.333333333333336,2643
Resident Evil 7: biohazard,Action Adventure,85.0,77.33333333333333,2644
Resident Evil 7: biohazard - Banned Footage Vol. 1,Action Adventure,75.0,51.0,2645
Resident Evil 7: biohazard - Banned Footage Vol. 2,Action Adventure,67.0,59.0,2646
Resident Evil 7: biohazard - End of Zoe,Action Adventure,75.0,71.0,2647
Resident Evil 7: biohazard - Not a Hero,Action Adventure,71.0,71.0,2648
Resident Evil HD Remaster,Horror,82.33333333333333,82.33333333333333,2649
Resident Evil: Operation Raccoon City,Action,48.0,40.0,2650
Resident Evil: Revelations,Action Adventure,77.4,75.4,2651
Resident Evil: Revelations 2,Horror,72.4,74.4,2652
Resident Evil: Revelations 2 - Episode 1: Penal Colony,Action Adventure,73.66666666666667,71.33333333333333,2653
Resident Evil: Revelations 2 - Episode 2: Contemplation,Action Adventure,74.5,72.0,2654
Resident Evil: Revelations 2 - Episode 3: Judgment,Action Adventure,75.0,70.0,2655
Resident Evil: Revelations 2 - Episode 4: Metamorphosis,Action Adventure,74.5,68.0,2656
Resident Evil: Revelations Collection,Miscellaneous,78.0,79.0,2657
Resident Evil: The Mercenaries 3D,Action Adventure,65.0,65.0,2658
Resistance: Burning Skies,Action,60.0,69.0,2659
Resogun,Shooter,84.0,77.0,2660
Resogun: Defenders,Action,85.0,71.0,2661
Resogun: Heroes,Action,86.0,73.0,2662
Resonance,Adventure,76.0,77.0,2663
Retro City Rampage,Action Adventure,75.0,77.5,2664
Retro City Rampage DX,Action Adventure,83.0,75.0,2665
Retrovirus,Action,70.0,67.0,2666
Return of the Obra Dinn,Adventure,89.0,78.0,2667
Return to PoPoLoCrois: A Story of Seasons Fairytale,Strategy,72.0,62.0,2668
Reus,Strategy,75.0,57.0,2669
Rez Infinite,Action,89.0,75.5,2670
Rhythm Heaven Megamix,Action,83.0,83.0,2671
Rhythm Thief & the Emperor's Treasure,Action,76.0,80.0,2672
RiME,Action,76.0,69.0,2673
Richard & Alice,General,70.0,68.0,2674
Rick and Morty: Virtual Rick-ality,Simulation,72.5,55.5,2675
Ride 2,Racing,67.33333333333333,70.33333333333333,2676
Ride to Hell: Retribution,Driving,16.0,12.0,2677
Ridge Racer,Driving,44.0,37.0,2678
Ridge Racer 3D,Driving,75.0,73.0,2679
Ridge Racer Unbounded,Driving,72.0,62.0,2680
Rift,Role-Playing,84.0,73.0,2681
Rift: Storm Legion,Role-Playing,79.0,77.0,2682
RimWorld,Strategy,86.0,89.0,2683
Riptide GP: Renegade,General,71.0,66.0,2684
Rise & Shine,Action,65.0,61.0,2685
Rise of Incarnates,Action,67.0,70.0,2686
Rise of Venice,Strategy,66.0,68.0,2687
Rise of the Tomb Raider,Fantasy,86.0,79.5,2688
Rise of the Tomb Raider: 20 Year Celebration,Action Adventure,88.0,81.0,2689
Rise of the Tomb Raider: Baba Yaga - The Temple of the Witch,Action Adventure,73.0,77.0,2690
Rise of the Triad,Action,67.0,67.0,2691
Risen 2: Dark Waters,General,69.0,57.0,2692
Risen 3: Titan Lords,Role-Playing,65.0,57.0,2693
Risen 3: Titan Lords - Enhanced Edition,Role-Playing,51.0,49.0,2694
Rising Storm,Action,82.0,85.0,2695
Rising Storm 2: Vietnam,Action,81.0,77.0,2696
Risk of Rain,General,77.0,81.0,2697
River City: Knights of Justice,Role-Playing,62.0,76.0,2698
River City: Tokyo Rumble,Action,69.0,80.0,2699
Road Not Taken,Miscellaneous,72.5,60.5,2700
Road Rage,Simulation,26.0,23.0,2701
Road Redemption,Driving,67.33333333333333,62.0,2702
Road to Ballhalla,Action,75.0,72.0,2703
Robinson: The Journey,Action Adventure,64.0,67.0,2704
Robo Recall,Action,86.0,77.0,2705
Robocraft Infinity,Action,55.0,74.0,2706
Robonauts,Action,71.0,67.0,2707
Rochard,Action,81.0,79.0,2708
Rock Band 4,Action,78.5,64.5,2709
Rock Band Rivals,Action,82.0,66.0,2710
Rock of Ages,Action,74.0,77.0,2711
Rock of Ages 2: Bigger & Boulder,Action,79.0,75.0,2712
Rocket League,Sports,86.0,83.0,2713
Rocketbirds 2: Evolution,Action,67.0,62.0,2714
Rocketbirds: Hardboiled Chicken,Action,76.0,72.0,2715
Rocksmith 2014 Edition,Action,89.0,79.0,2716
Rodea the Sky Soldier,Action,45.0,60.0,2717
Rogue Aces,Action,76.0,60.0,2718
Rogue Legacy,Role-Playing,84.0,79.0,2719
Rogue Stormers,Action,68.0,76.0,2720
Rogue Trooper Redux,Action,60.0,66.5,2721
Rogue Wizards,Role-Playing,67.0,63.0,2722
RollerCoaster Tycoon 3D,Strategy,39.0,26.0,2723
RollerCoaster Tycoon Adventures,Strategy,57.0,58.0,2724
RollerCoaster Tycoon World,Tycoon,43.0,21.0,2725
Rollers of the Realm,Miscellaneous,68.0,74.0,2726
Romance of the Three Kingdoms XIII,Strategy,67.0,71.0,2727
Romancing SaGa 2,Role-Playing,70.5,67.0,2728
Root Letter,Adventure,68.0,68.0,2729
Rory McIlroy PGA Tour,Traditional,60.5,40.0,2730
Roundabout,Driving,74.5,67.0,2731
Roving Rogue,Action,56.0,66.0,2732
Rugby 18,Sports,41.0,47.0,2733
Ruiner,Action,74.33333333333333,75.33333333333333,2734
Run Like Hell!,Action,56.0,43.0,2735
Runaway: A Twist of Fate,Adventure,79.0,79.0,2736
Runbow,Action,80.5,79.0,2737
Rune Factory 4,Role-Playing,78.0,81.0,2738
Runers,Action,68.0,69.0,2739
Runespell: Overture,Role-Playing,69.0,69.0,2740
Runner3,General,73.0,74.0,2741
Rush Bros,Action,54.0,49.0,2742
Rush: A Disney / Pixar Adventure,Miscellaneous,68.0,61.0,2743
Rust,Historic,69.0,62.0,2744
RymdResa,Role-Playing,64.0,42.0,2745
Ryse: Son of Rome,Action Adventure,60.5,64.5,2746
SG/ZH: School Girl Zombie Hunter,Action,59.0,67.0,2747
SINNER: Sacrifice for Redemption,Action Adventure,58.0,60.0,2748
SMITE,Role-Playing,80.66666666666667,74.66666666666667,2749
SNK 40th Anniversary Collection,Miscellaneous,77.0,81.0,2750
SNK Heroines: Tag Team Frenzy,Action,60.0,63.0,2751
SOL: Exodus,Action,57.0,69.0,2752
SOMA,Horror,81.66666666666667,81.0,2753
SPACECOM,Strategy,68.0,76.0,2754
STONE,Adventure,55.0,34.0,2755
STRAFE,Action,64.0,54.0,2756
SUPERBEAT: XONiC,Action,77.5,73.0,2757
SUPERHOT,Modern,82.66666666666667,75.66666666666667,2758
SUPERHOT VR,Action,80.0,72.5,2759
SYMMETRY,Adventure,60.0,65.0,2760
Sacred 3,Action RPG,57.0,15.0,2761
Sacred Citadel,Action,61.0,54.0,2762
Sadame,Role-Playing,54.0,62.0,2763
Saint Seiya: Soldiers' Soul,Action,59.0,72.0,2764
Saints Row IV,Action Adventure,86.0,74.0,2765
Saints Row IV: Re-Elected,Action Adventure,74.0,73.5,2766
Saints Row IV: Re-Elected & Gat Out of Hell,Action Adventure,66.0,70.0,2767
Saints Row: Gat Out of Hell,Action Adventure,65.0,61.333333333333336,2768
Saints Row: The Third,Action Adventure,84.0,81.0,2769
Sairento VR,Action,78.0,76.0,2770
Sakura Samurai: Art of the Sword,Action,74.0,73.0,2771
Salary Man Escape VR,Puzzle,63.0,69.0,2772
Salt and Sanctuary,Action,83.0,80.5,2773
Samorost 3,General,80.0,78.0,2774
Samurai Gunn,General,78.0,75.0,2775
Samurai Warriors 4,Action,76.0,76.0,2776
Samurai Warriors 4 Empires,Action,71.0,71.0,2777
Samurai Warriors 4-II,Action,73.0,69.0,2778
Samurai Warriors Chronicles,Action,61.0,78.0,2779
Samurai Warriors Chronicles 3,Action,66.5,70.0,2780
Samurai Warriors: Spirit of Sanada,Action,74.0,68.0,2781
Sanctum (2011),Action,70.0,67.0,2782
Sanctum 2,Action,77.0,76.0,2783
Sang-Froid: Tales of Werewolves,Action,79.0,77.0,2784
Satellite Reign,Sci-Fi,75.0,77.0,2785
Saturday Morning RPG,Role-Playing,68.0,69.0,2786
Save me Mr Tako: Tasukete Tako-San,Action,67.0,70.0,2787
Sayonara UmiharaKawase +,Action,76.0,84.0,2788
Scanner Sombre,Action Adventure,67.0,65.0,2789
Schrodinger's Cat and the Raiders of the Lost Quark,Action,59.0,63.0,2790
Score Rush Extended,Action,80.0,75.0,2791
Scram Kitty and His Buddy on Rails,General,79.0,77.0,2792
ScreamRide,Simulation,71.0,48.0,2793
Screencheat,Sci-Fi,70.0,63.0,2794
Scribblenauts Showdown,Puzzle,55.5,54.5,2795
Scribblenauts Unlimited,Puzzle,73.66666666666667,76.33333333333333,2796
Scribblenauts Unmasked: A DC Comics Adventure,Puzzle,69.0,61.333333333333336,2797
Scrolls,Action,73.0,75.0,2798
Sea of Thieves,Role-Playing,68.0,45.5,2799
Seasons After Fall,Platformer,69.5,64.5,2800
Sebastien Loeb Rally Evo,Racing,67.0,74.66666666666667,2801
Secret Files 3,Adventure,67.0,62.0,2802
Secret Ponchos,Action,64.0,66.0,2803
Secret World Legends,Role-Playing,76.0,51.0,2804
Secret of Mana,Role-Playing,63.0,60.0,2805
Secrets of Raetikon,Action,58.0,71.0,2806
Section 8: Prejudice,Action,77.0,77.0,2807
Seduce Me,Strategy,41.0,34.0,2808
Seeking Dawn,Action Adventure,68.0,76.0,2809
Sega 3D Classics Collection,Miscellaneous,73.0,75.0,2810
Sega Ages: OutRun,Racing,84.0,77.0,2811
Sega Genesis Classics,Miscellaneous,75.66666666666667,75.33333333333333,2812
Sekiro: Shadows Die Twice,Action Adventure,91.0,80.33333333333333,2813
Semblance,Action,76.5,70.0,2814
Semispheres,Puzzle,72.0,70.0,2815
Sengoku,Strategy,70.0,68.0,2816
Senran Kagura 2: Deep Crimson,Action,58.0,65.0,2817
Senran Kagura Burst,Action,62.0,71.0,2818
Senran Kagura Burst Re:Newal,Action,65.0,41.0,2819
Senran Kagura Reflexions,Action,39.0,75.0,2820
Senran Kagura Shinovi Versus,Action,68.5,74.5,2821
Senran Kagura: Bon Appetit!,Action,61.0,72.0,2822
Senran Kagura: Bon Appetit! - Full Course,Action,62.0,55.0,2823
Senran Kagura: Estival Versus,Action,69.0,72.0,2824
Senran Kagura: Peach Beach Splash,Action,70.0,71.0,2825
Serial Cleaner,Action,66.33333333333333,75.66666666666667,2826
Serious Sam 3: BFE,Action,72.0,82.0,2827
Serious Sam Double D,Action,66.0,75.0,2828
Serious Sam's Bogus Detour,Action,76.0,84.0,2829
Serious Sam: The Random Encounter,Action,64.0,64.0,2830
Seven: The Days Long Gone,Role-Playing,68.0,72.0,2831
Severed,Action Adventure,82.5,79.5,2832
Shad'O,Strategy,68.0,66.0,2833
Shadow Blade: Reload,Action,70.0,81.0,2834
Shadow Bug,Action,75.0,54.0,2835
Shadow Complex Remastered,Action,74.0,55.0,2836
Shadow Harvest: Phantom Ops,Action,34.0,27.0,2837
Shadow Puppeteer,Action,57.0,62.0,2838
Shadow Tactics: Blades of the Shogun,Strategy,85.0,82.0,2839
Shadow Warrior,Action,72.33333333333333,76.66666666666667,2840
Shadow Warrior 2,Action,76.0,70.66666666666667,2841
Shadow of the Beast,Sci-Fi,64.0,73.0,2842
Shadow of the Colossus,Action Adventure,91.0,78.0,2843
Shadow of the Tomb Raider,Action Adventure,78.0,71.33333333333333,2844
Shadowgate,Action,68.0,71.0,2845
Shadowrun Chronicles: Boston Lockdown,General,61.0,71.0,2846
Shadowrun Returns,Role-Playing,76.0,74.0,2847
Shadowrun: Dragonfall,General,81.0,82.0,2848
Shadowrun: Hong Kong,Role-Playing,81.0,77.0,2849
Shadows of Adam,Role-Playing,78.0,75.0,2850
Shadows: Awakening,Action,74.5,64.5,2851
Shadows: Heretic Kingdoms,Role-Playing,74.0,71.0,2852
Shadwen,Action Adventure,52.0,65.0,2853
Shank 2,Action,72.0,64.0,2854
Shantae and the Pirate's Curse,Action,81.4,82.4,2855
Shantae: Half-Genie Hero,Action,81.0,79.0,2856
Shantae: Half-Genie Hero - Ultimate Edition,Action,84.0,81.0,2857
Shantae: Risky's Revenge - Director's Cut,Action,74.0,74.0,2858
Shape of the World,Action Adventure,67.0,64.0,2859
Shaq Fu: A Legend Reborn,Action,46.333333333333336,57.0,2860
Shardlight,Adventure,75.0,66.0,2861
Shattered Skies,Action,56.0,52.0,2862
She Remembered Caterpillars,Puzzle,82.0,59.0,2863
Shelter,Adventure,69.0,72.0,2864
Shelter 2,Simulation,58.0,69.0,2865
Shelter Generations,Adventure,60.0,55.0,2866
Sheltered,Strategy,66.0,54.5,2867
Shenmue I & II,Miscellaneous,75.0,82.0,2868
Sherlock Holmes: Crimes & Punishments,Adventure,74.0,72.0,2869
Sherlock Holmes: The Devil's Daughter,Adventure,67.33333333333333,71.66666666666667,2870
Shift 2: Unleashed,Driving,84.0,62.0,2871
Shifting World,Miscellaneous,55.0,67.0,2872
Shiftlings,Action,63.0,61.0,2873
Shin Megami Tensei IV,Role-Playing,83.0,62.0,2874
Shin Megami Tensei IV: Apocalypse,Role-Playing,84.0,45.0,2875
Shin Megami Tensei: Devil Summoner - Soul Hackers,Role-Playing,74.0,39.0,2876
Shin Megami Tensei: Devil Survivor 2 Record Breaker,Role-Playing,84.0,39.0,2877
Shin Megami Tensei: Devil Survivor Overclocked,Role-Playing,78.0,43.0,2878
Shin Megami Tensei: Strange Journey Redux,General,80.0,32.0,2879
Shiness: The Lightning Kingdom,Role-Playing,67.33333333333333,72.33333333333333,2880
Shining Resonance Refrain,Role-Playing,68.5,73.0,2881
Shinobi,Action,69.0,74.0,2882
Shinobido 2: Revenge of Zen,Action Adventure,55.0,66.0,2883
Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,Role-Playing,79.0,80.0,2884
ShootMania Storm,Action,76.0,72.0,2885
Shooting Stars!,Action,59.0,72.0,2886
Shooty Fruity,Action,79.0,65.0,2887
Shovel Knight,Platformer,87.8,80.2,2888
Shovel Knight: Specter of Torment,Action,84.0,79.0,2889
Shovel Knight: Treasure Trove,Action,91.0,82.0,2890
Shu,Action,74.5,67.5,2891
SiNG Party,Action,60.0,54.0,2892
Sid Meier's Ace Patrol,Strategy,71.0,66.0,2893
Sid Meier's Civilization V: Brave New World,Strategy,85.0,86.0,2894
Sid Meier's Civilization V: Gods & Kings,Strategy,80.0,77.0,2895
Sid Meier's Civilization VI,Strategy,87.0,74.0,2896
Sid Meier's Civilization VI: Gathering Storm,Strategy,82.0,67.0,2897
Sid Meier's Civilization VI: Rise and Fall,Strategy,79.0,62.0,2898
Sid Meier's Civilization: Beyond Earth,Strategy,81.0,55.0,2899
Sid Meier's Civilization: Beyond Earth - Rising Tide,Strategy,79.0,60.0,2900
Sid Meier's Starships,Strategy,64.0,43.0,2901
Siesta Fiesta,Puzzle,81.0,74.0,2902
Signal Ops,Strategy,61.0,72.0,2903
Silence of the Sleep,Adventure,66.0,77.0,2904
Silence: The Whispered World 2,Adventure,70.5,78.5,2905
Silent Hill: Book of Memories,Action Adventure,58.0,51.0,2906
SimCity,Miscellaneous,64.0,22.0,2907
SimCity: Cities of Tomorrow Expansion Pack,Modern,61.0,37.0,2908
Sine Mora,Action,85.0,72.0,2909
Sine Mora EX,Action,75.5,74.0,2910
SingStar: Ultimate Party,Miscellaneous,47.0,41.0,2911
Sinner: Sacrifice for Redemption,Action Adventure,62.0,49.666666666666664,2912
Sins of a Solar Empire: Rebellion,Strategy,82.0,78.0,2913
"Sir, You Are Being Hunted",Shooter,63.0,65.0,2914
Sixty Second Shooter Prime,Action,61.0,72.0,2915
Skies of Fury DX,Simulation,79.0,73.0,2916
Skullgirls: 2nd Encore,Action,79.0,78.5,2917
Sky Force Anniversary,Action,77.0,52.0,2918
Sky Force Reloaded,Action,78.0,73.66666666666667,2919
Skyhill,Role-Playing,63.0,54.0,2920
Skylanders Giants,Action,69.5,54.0,2921
Skylanders Imaginators,Action,76.33333333333333,53.0,2922
Skylanders SuperChargers,Action,81.33333333333333,48.666666666666664,2923
Skylanders Swap Force,Action,78.66666666666667,58.333333333333336,2924
Skylanders Trap Team,Action,78.0,63.5,2925
Skylanders: Spyro's Adventure,Action,82.0,50.0,2926
Skylar & Plux: Adventure on Clover Island,Action,62.333333333333336,64.0,2927
Skyshine's Bedlam,Strategy,67.0,50.0,2928
Slain!,Action,40.0,52.0,2929
Slain: Back from Hell,Action,71.0,77.0,2930
Slay the Spire,Strategy,89.0,65.0,2931
Slayaway Camp: Butcher's Cut,Puzzle,79.0,79.0,2932
Sleep Tight,Action,64.0,60.0,2933
Sleeping Dogs,Modern,81.0,83.0,2934
Sleeping Dogs: Definitive Edition,Action Adventure,76.0,75.5,2935
Slender: The Arrival,Adventure,62.5,64.5,2936
Slime Rancher,Action,81.0,78.0,2937
Slime-san,Action Adventure,82.0,84.0,2938
Slime-san: Superslime Edition,Action Adventure,81.0,66.0,2939
Sly Cooper: Thieves in Time,Action Adventure,75.0,80.0,2940
Small Radios Big Televisions,Adventure,67.0,46.0,2941
Smart as...,Miscellaneous,72.0,72.0,2942
